ds|trend|yhat_lower|yhat_upper|trend_lower|trend_upper|additive_terms|additive_terms_lower|additive_terms_upper|weekly|weekly_lower|weekly_upper|multiplicative_terms|multiplicative_terms_lower|multiplicative_terms_upper|yhat
2020-08-13|-0.04666206969342899|-0.04713426099372779|-0.04613449152543534|-0.04666206969342899|-0.04666206969342899|9.092610292785306e-06|9.092610292785306e-06|9.092610292785306e-06|9.092610292785306e-06|9.092610292785306e-06|9.092610292785306e-06|0.0|0.0|0.0|-0.046652977083136205
2020-08-14|-0.04674982619313775|-0.047278543981173066|-0.04627025543144231|-0.04674982619313775|-0.04674982619313775|-8.837677472089538e-06|-8.837677472089538e-06|-8.837677472089538e-06|-8.837677472089538e-06|-8.837677472089538e-06|-8.837677472089538e-06|0.0|0.0|0.0|-0.04675866387060984
2020-08-15|-0.04683758269284651|-0.04734467327054035|-0.04636229999836615|-0.04683758269284651|-0.04683758269284651|-6.992360550162908e-06|-6.992360550162908e-06|-6.992360550162908e-06|-6.992360550162908e-06|-6.992360550162908e-06|-6.992360550162908e-06|0.0|0.0|0.0|-0.046844575053396675
2020-08-16|-0.04692533919255527|-0.04743515976015239|-0.046415001418092676|-0.04692533919255527|-0.04692533919255527|-5.303338553446212e-06|-5.303338553446212e-06|-5.303338553446212e-06|-5.303338553446212e-06|-5.303338553446212e-06|-5.303338553446212e-06|0.0|0.0|0.0|-0.046930642531108714
2020-08-17|-0.04701309569226403|-0.04751752500681771|-0.04652468899895041|-0.04701309569226403|-0.04701309569226403|-1.2306793120744288e-06|-1.2306793120744288e-06|-1.2306793120744288e-06|-1.2306793120744288e-06|-1.2306793120744288e-06|-1.2306793120744288e-06|0.0|0.0|0.0|-0.047014326371576105
2020-08-18|-0.04710085219197279|-0.04760082665103653|-0.046580909428246546|-0.04710085219197279|-0.04710085219197279|4.144959529659708e-06|4.144959529659708e-06|4.144959529659708e-06|4.144959529659708e-06|4.144959529659708e-06|4.144959529659708e-06|0.0|0.0|0.0|-0.04709670723244313
2020-08-19|-0.04718860869365431|-0.047715311851797795|-0.04667228513422368|-0.04718860869365431|-0.04718860869365431|9.126486065333645e-06|9.126486065333645e-06|9.126486065333645e-06|9.126486065333645e-06|9.126486065333645e-06|9.126486065333645e-06|0.0|0.0|0.0|-0.047179482207588976
2020-08-20|-0.04727636519533581|-0.04776347913332415|-0.04674675171224157|-0.04727636519533581|-0.04727636519533581|9.092610292778133e-06|9.092610292778133e-06|9.092610292778133e-06|9.092610292778133e-06|9.092610292778133e-06|9.092610292778133e-06|0.0|0.0|0.0|-0.047267272585043034
2020-08-21|-0.04736412169701732|-0.047863487923210296|-0.04684552803514441|-0.04736412169701732|-0.04736412169701732|-8.837677472098483e-06|-8.837677472098483e-06|-8.837677472098483e-06|-8.837677472098483e-06|-8.837677472098483e-06|-8.837677472098483e-06|0.0|0.0|0.0|-0.04737295937448942
2020-08-22|-0.04745187819869884|-0.047951853645111696|-0.04694760245301316|-0.04745187819869884|-0.04745187819869884|-6.99236055015261e-06|-6.99236055015261e-06|-6.99236055015261e-06|-6.99236055015261e-06|-6.99236055015261e-06|-6.99236055015261e-06|0.0|0.0|0.0|-0.04745887055924899
2020-08-23|-0.04753963470038035|-0.04804728128445539|-0.04707133625851703|-0.04753963470038035|-0.04753963470038035|-5.303338553439382e-06|-5.303338553439382e-06|-5.303338553439382e-06|-5.303338553439382e-06|-5.303338553439382e-06|-5.303338553439382e-06|0.0|0.0|0.0|-0.04754493803893379
2020-08-24|-0.04762739120206186|-0.04813165951206701|-0.047108574439802625|-0.04762739120206186|-0.04762739120206186|-1.2306793120662063e-06|-1.2306793120662063e-06|-1.2306793120662063e-06|-1.2306793120662063e-06|-1.2306793120662063e-06|-1.2306793120662063e-06|0.0|0.0|0.0|-0.04762862188137392
2020-08-25|-0.04771514770374337|-0.04822835265776552|-0.04722047390211029|-0.04771514770374337|-0.04771514770374337|4.144959529651987e-06|4.144959529651987e-06|4.144959529651987e-06|4.144959529651987e-06|4.144959529651987e-06|4.144959529651987e-06|0.0|0.0|0.0|-0.047711002744213714
2020-08-26|-0.047802904205424886|-0.04830346484001776|-0.04731910388268414|-0.04780290420542488|-0.04780290420542488|9.12648606533335e-06|9.12648606533335e-06|9.12648606533335e-06|9.12648606533335e-06|9.12648606533335e-06|9.12648606533335e-06|0.0|0.0|0.0|-0.047793777719359554
2020-08-27|-0.04789066070710639|-0.048389352177324194|-0.04735670687646898|-0.04789066070710639|-0.04789066070710639|9.092610292764606e-06|9.092610292764606e-06|9.092610292764606e-06|9.092610292764606e-06|9.092610292764606e-06|9.092610292764606e-06|0.0|0.0|0.0|-0.047881568096813626
2020-08-28|-0.0479784172087879|-0.04847385498904359|-0.04748010803545929|-0.0479784172087879|-0.0479784172087879|-8.837677472103527e-06|-8.837677472103527e-06|-8.837677472103527e-06|-8.837677472103527e-06|-8.837677472103527e-06|-8.837677472103527e-06|0.0|0.0|0.0|-0.04798725488626
2020-08-29|-0.048066173710469416|-0.048570689742430624|-0.04759897497219614|-0.048066173710469416|-0.048066173710469416|-6.992360550166914e-06|-6.992360550166914e-06|-6.992360550166914e-06|-6.992360550166914e-06|-6.992360550166914e-06|-6.992360550166914e-06|0.0|0.0|0.0|-0.04807316607101958
2020-08-30|-0.04815393021215093|-0.048671189753220434|-0.04763155711014961|-0.04815393021215093|-0.04815393021215093|-5.30333855343255e-06|-5.30333855343255e-06|-5.30333855343255e-06|-5.30333855343255e-06|-5.30333855343255e-06|-5.30333855343255e-06|0.0|0.0|0.0|-0.04815923355070437
