"date","oilInventory","inventoryChange","nonOPECProductionChange","saudiProductionChange","nonoecdConsumptionChange","oecdConsumptionChange","capacityPercentChange","worldConsumptionChange","worldGDPChange"
2014-12-10,1788014.42857143,194.459565217391,2.58130434782609,-0.0330434782608696,2.14869565217391,1.35782608695652,3.50847826086957,1.75065217391304,3.12369565217391
2014-12-11,1788183.71428571,195.169130434783,2.57760869565217,-0.0310869565217391,2.13239130434783,1.38065217391304,3.49445652173913,1.75380434782609,3.12489130434783
2014-12-12,1788353,195.878695652174,2.57391304347826,-0.0291304347826087,2.11608695652174,1.40347826086957,3.4804347826087,1.75695652173913,3.12608695652174
2014-12-13,1789272.14285714,196.588260869565,2.57021739130435,-0.0271739130434783,2.09978260869565,1.42630434782609,3.46641304347826,1.76010869565217,3.12728260869565
2014-12-14,1790191.28571429,197.297826086957,2.56652173913043,-0.0252173913043478,2.08347826086957,1.44913043478261,3.45239130434783,1.76326086956522,3.12847826086957
2014-12-15,1791110.42857143,198.007391304348,2.56282608695652,-0.0232608695652174,2.06717391304348,1.47195652173913,3.43836956521739,1.76641304347826,3.12967391304348
2014-12-16,1792029.57142857,198.716956521739,2.55913043478261,-0.021304347826087,2.05086956521739,1.49478260869565,3.42434782608696,1.7695652173913,3.13086956521739
2014-12-17,1792948.71428571,199.42652173913,2.5554347826087,-0.0193478260869565,2.0345652173913,1.51760869565217,3.41032608695652,1.77271739130435,3.1320652173913
2014-12-18,1793867.85714286,200.136086956522,2.55173913043478,-0.0173913043478261,2.01826086956522,1.5404347826087,3.39630434782609,1.77586956521739,3.13326086956522
2014-12-19,1794787,200.845652173913,2.54804347826087,-0.0154347826086956,2.00195652173913,1.56326086956522,3.38228260869565,1.77902173913043,3.13445652173913
2014-12-20,1795190.42857143,201.555217391304,2.54434782608696,-0.0134782608695652,1.98565217391304,1.58608695652174,3.36826086956522,1.78217391304348,3.13565217391304
2014-12-21,1795593.85714286,202.264782608696,2.54065217391304,-0.0115217391304348,1.96934782608696,1.60891304347826,3.35423913043478,1.78532608695652,3.13684782608696
2014-12-22,1795997.28571429,202.974347826087,2.53695652173913,-0.00956521739130434,1.95304347826087,1.63173913043478,3.34021739130435,1.78847826086957,3.13804347826087
2014-12-23,1796400.71428571,203.683913043478,2.53326086956522,-0.0076086956521739,1.93673913043478,1.6545652173913,3.32619565217391,1.79163043478261,3.13923913043478
2014-12-24,1796804.14285714,204.39347826087,2.5295652173913,-0.00565217391304348,1.9204347826087,1.67739130434783,3.31217391304348,1.79478260869565,3.1404347826087
2014-12-25,1797207.57142857,205.103043478261,2.52586956521739,-0.00369565217391304,1.90413043478261,1.70021739130435,3.29815217391304,1.7979347826087,3.14163043478261
2014-12-26,1797611,205.812608695652,2.52217391304348,-0.0017391304347826,1.88782608695652,1.72304347826087,3.28413043478261,1.80108695652174,3.14282608695652
2014-12-27,1798867.57142857,206.522173913043,2.51847826086957,0.000217391304347836,1.87152173913043,1.74586956521739,3.27010869565217,1.80423913043478,3.14402173913043
2014-12-28,1800124.14285714,207.231739130435,2.51478260869565,0.00217391304347828,1.85521739130435,1.76869565217391,3.25608695652174,1.80739130434783,3.14521739130435
2014-12-29,1801380.71428571,207.941304347826,2.51108695652174,0.00413043478260869,1.83891304347826,1.79152173913043,3.2420652173913,1.81054347826087,3.14641304347826
2014-12-30,1802637.28571429,208.650869565217,2.50739130434783,0.00608695652173913,1.82260869565217,1.81434782608696,3.22804347826087,1.81369565217391,3.14760869565217
2014-12-31,1803893.85714286,209.360434782609,2.50369565217391,0.00804347826086957,1.80630434782609,1.83717391304348,3.21402173913043,1.81684782608696,3.14880434782609
2015-01-01,1805150.42857143,210.07,2.5,0.01,1.79,1.86,3.2,1.82,3.15
2015-01-02,1806407,210.248666666667,2.491,0.0168888888888889,1.80044444444444,1.86077777777778,3.19611111111111,1.82588888888889,3.14811111111111
2015-01-03,1807865.85714286,210.427333333333,2.482,0.0237777777777778,1.81088888888889,1.86155555555556,3.19222222222222,1.83177777777778,3.14622222222222
2015-01-04,1809324.71428571,210.606,2.473,0.0306666666666667,1.82133333333333,1.86233333333333,3.18833333333333,1.83766666666667,3.14433333333333
2015-01-05,1810783.57142857,210.784666666667,2.464,0.0375555555555556,1.83177777777778,1.86311111111111,3.18444444444444,1.84355555555556,3.14244444444444
2015-01-06,1812242.42857143,210.963333333333,2.455,0.0444444444444444,1.84222222222222,1.86388888888889,3.18055555555556,1.84944444444444,3.14055555555556
2015-01-07,1813701.28571429,211.142,2.446,0.0513333333333333,1.85266666666667,1.86466666666667,3.17666666666667,1.85533333333333,3.13866666666667
2015-01-08,1815160.14285714,211.320666666667,2.437,0.0582222222222222,1.86311111111111,1.86544444444444,3.17277777777778,1.86122222222222,3.13677777777778
2015-01-09,1816619,211.499333333333,2.428,0.0651111111111111,1.87355555555556,1.86622222222222,3.16888888888889,1.86711111111111,3.13488888888889
2015-01-10,1816961.42857143,211.678,2.419,0.072,1.884,1.867,3.165,1.873,3.133
2015-01-11,1817303.85714286,211.856666666667,2.41,0.0788888888888889,1.89444444444444,1.86777777777778,3.16111111111111,1.87888888888889,3.13111111111111
2015-01-12,1817646.28571429,212.035333333333,2.401,0.0857777777777778,1.90488888888889,1.86855555555556,3.15722222222222,1.88477777777778,3.12922222222222
2015-01-13,1817988.71428571,212.214,2.392,0.0926666666666667,1.91533333333333,1.86933333333333,3.15333333333333,1.89066666666667,3.12733333333333
2015-01-14,1818331.14285714,212.392666666667,2.383,0.0995555555555555,1.92577777777778,1.87011111111111,3.14944444444444,1.89655555555556,3.12544444444444
2015-01-15,1818673.57142857,212.571333333333,2.374,0.106444444444444,1.93622222222222,1.87088888888889,3.14555555555556,1.90244444444444,3.12355555555556
2015-01-16,1819016,212.75,2.365,0.113333333333333,1.94666666666667,1.87166666666667,3.14166666666667,1.90833333333333,3.12166666666667
2015-01-17,1819304.57142857,212.928666666667,2.356,0.120222222222222,1.95711111111111,1.87244444444444,3.13777777777778,1.91422222222222,3.11977777777778
2015-01-18,1819593.14285714,213.107333333333,2.347,0.127111111111111,1.96755555555556,1.87322222222222,3.13388888888889,1.92011111111111,3.11788888888889
2015-01-19,1819881.71428571,213.286,2.338,0.134,1.978,1.874,3.13,1.926,3.116
2015-01-20,1820170.28571429,213.464666666667,2.329,0.140888888888889,1.98844444444444,1.87477777777778,3.12611111111111,1.93188888888889,3.11411111111111
2015-01-21,1820458.85714286,213.643333333333,2.32,0.147777777777778,1.99888888888889,1.87555555555556,3.12222222222222,1.93777777777778,3.11222222222222
2015-01-22,1820747.42857143,213.822,2.311,0.154666666666667,2.00933333333333,1.87633333333333,3.11833333333333,1.94366666666667,3.11033333333333
2015-01-23,1821036,214.000666666667,2.302,0.161555555555556,2.01977777777778,1.87711111111111,3.11444444444444,1.94955555555556,3.10844444444444
2015-01-24,1822769.14285714,214.179333333333,2.293,0.168444444444444,2.03022222222222,1.87788888888889,3.11055555555556,1.95544444444444,3.10655555555556
2015-01-25,1824502.28571429,214.358,2.284,0.175333333333333,2.04066666666667,1.87866666666667,3.10666666666667,1.96133333333333,3.10466666666667
2015-01-26,1826235.42857143,214.536666666667,2.275,0.182222222222222,2.05111111111111,1.87944444444444,3.10277777777778,1.96722222222222,3.10277777777778
2015-01-27,1827968.57142857,214.715333333333,2.266,0.189111111111111,2.06155555555556,1.88022222222222,3.09888888888889,1.97311111111111,3.10088888888889
2015-01-28,1829701.71428571,214.894,2.257,0.196,2.072,1.881,3.095,1.979,3.099
2015-01-29,1831434.85714286,215.072666666667,2.248,0.202888888888889,2.08244444444444,1.88177777777778,3.09111111111111,1.98488888888889,3.09711111111111
2015-01-30,1833168,215.251333333333,2.239,0.209777777777778,2.09288888888889,1.88255555555556,3.08722222222222,1.99077777777778,3.09522222222222
2015-01-31,1833401.85714286,215.43,2.23,0.216666666666667,2.10333333333333,1.88333333333333,3.08333333333333,1.99666666666667,3.09333333333333
2015-02-01,1833635.71428571,215.608666666667,2.221,0.223555555555556,2.11377777777778,1.88411111111111,3.07944444444444,2.00255555555556,3.09144444444444
2015-02-02,1833869.57142857,215.787333333333,2.212,0.230444444444444,2.12422222222222,1.88488888888889,3.07555555555556,2.00844444444444,3.08955555555556
2015-02-03,1834103.42857143,215.966,2.203,0.237333333333333,2.13466666666667,1.88566666666667,3.07166666666667,2.01433333333333,3.08766666666667
2015-02-04,1834337.28571429,216.144666666667,2.194,0.244222222222222,2.14511111111111,1.88644444444444,3.06777777777778,2.02022222222222,3.08577777777778
2015-02-05,1834571.14285714,216.323333333333,2.185,0.251111111111111,2.15555555555556,1.88722222222222,3.06388888888889,2.02611111111111,3.08388888888889
2015-02-06,1834805,216.502,2.176,0.258,2.166,1.888,3.06,2.032,3.082
2015-02-07,1834693.57142857,216.680666666667,2.167,0.264888888888889,2.17644444444444,1.88877777777778,3.05611111111111,2.03788888888889,3.08011111111111
2015-02-08,1834582.14285714,216.859333333333,2.158,0.271777777777778,2.18688888888889,1.88955555555556,3.05222222222222,2.04377777777778,3.07822222222222
2015-02-09,1834470.71428571,217.038,2.149,0.278666666666667,2.19733333333333,1.89033333333333,3.04833333333333,2.04966666666667,3.07633333333333
2015-02-10,1834359.28571429,217.216666666667,2.14,0.285555555555556,2.20777777777778,1.89111111111111,3.04444444444444,2.05555555555556,3.07444444444444
2015-02-11,1834247.85714286,217.395333333333,2.131,0.292444444444444,2.21822222222222,1.89188888888889,3.04055555555556,2.06144444444444,3.07255555555556
2015-02-12,1834136.42857143,217.574,2.122,0.299333333333333,2.22866666666667,1.89266666666667,3.03666666666667,2.06733333333333,3.07066666666667
2015-02-13,1834025,217.752666666667,2.113,0.306222222222222,2.23911111111111,1.89344444444444,3.03277777777778,2.07322222222222,3.06877777777778
2015-02-14,1834379.57142857,217.931333333333,2.104,0.313111111111111,2.24955555555556,1.89422222222222,3.02888888888889,2.07911111111111,3.06688888888889
2015-02-15,1834734.14285714,218.11,2.095,0.32,2.26,1.895,3.025,2.085,3.065
2015-02-16,1835088.71428571,218.288666666667,2.086,0.326888888888889,2.27044444444444,1.89577777777778,3.02111111111111,2.09088888888889,3.06311111111111
2015-02-17,1835443.28571429,218.467333333333,2.077,0.333777777777778,2.28088888888889,1.89655555555556,3.01722222222222,2.09677777777778,3.06122222222222
2015-02-18,1835797.85714286,218.646,2.068,0.340666666666667,2.29133333333333,1.89733333333333,3.01333333333333,2.10266666666667,3.05933333333333
2015-02-19,1836152.42857143,218.824666666667,2.059,0.347555555555556,2.30177777777778,1.89811111111111,3.00944444444444,2.10855555555556,3.05744444444444
2015-02-20,1836507,219.003333333333,2.05,0.354444444444444,2.31222222222222,1.89888888888889,3.00555555555556,2.11444444444444,3.05555555555556
2015-02-21,1836839.14285714,219.182,2.041,0.361333333333333,2.32266666666667,1.89966666666667,3.00166666666667,2.12033333333333,3.05366666666667
2015-02-22,1837171.28571429,219.360666666667,2.032,0.368222222222222,2.33311111111111,1.90044444444444,2.99777777777778,2.12622222222222,3.05177777777778
2015-02-23,1837503.42857143,219.539333333333,2.023,0.375111111111111,2.34355555555556,1.90122222222222,2.99388888888889,2.13211111111111,3.04988888888889
2015-02-24,1837835.57142857,219.718,2.014,0.382,2.354,1.902,2.99,2.138,3.048
2015-02-25,1838167.71428571,219.896666666667,2.005,0.388888888888889,2.36444444444444,1.90277777777778,2.98611111111111,2.14388888888889,3.04611111111111
2015-02-26,1838499.85714286,220.075333333333,1.996,0.395777777777778,2.37488888888889,1.90355555555556,2.98222222222222,2.14977777777778,3.04422222222222
2015-02-27,1838832,220.254,1.987,0.402666666666667,2.38533333333333,1.90433333333333,2.97833333333333,2.15566666666667,3.04233333333333
2015-02-28,1839284,220.432666666667,1.978,0.409555555555556,2.39577777777778,1.90511111111111,2.97444444444444,2.16155555555556,3.04044444444444
2015-03-01,1839736,220.611333333333,1.969,0.416444444444444,2.40622222222222,1.90588888888889,2.97055555555556,2.16744444444444,3.03855555555556
2015-03-02,1840188,220.79,1.96,0.423333333333333,2.41666666666667,1.90666666666667,2.96666666666667,2.17333333333333,3.03666666666667
2015-03-03,1840640,220.968666666667,1.951,0.430222222222222,2.42711111111111,1.90744444444444,2.96277777777778,2.17922222222222,3.03477777777778
2015-03-04,1841092,221.147333333333,1.942,0.437111111111111,2.43755555555556,1.90822222222222,2.95888888888889,2.18511111111111,3.03288888888889
2015-03-05,1841544,221.326,1.933,0.444,2.448,1.909,2.955,2.191,3.031
2015-03-06,1841996,221.504666666667,1.924,0.450888888888889,2.45844444444444,1.90977777777778,2.95111111111111,2.19688888888889,3.02911111111111
2015-03-07,1843005.71428571,221.683333333333,1.915,0.457777777777778,2.46888888888889,1.91055555555556,2.94722222222222,2.20277777777778,3.02722222222222
2015-03-08,1844015.42857143,221.862,1.906,0.464666666666667,2.47933333333333,1.91133333333333,2.94333333333333,2.20866666666667,3.02533333333333
2015-03-09,1845025.14285714,222.040666666667,1.897,0.471555555555556,2.48977777777778,1.91211111111111,2.93944444444444,2.21455555555556,3.02344444444444
2015-03-10,1846034.85714286,222.219333333333,1.888,0.478444444444444,2.50022222222222,1.91288888888889,2.93555555555556,2.22044444444444,3.02155555555556
2015-03-11,1847044.57142857,222.398,1.879,0.485333333333333,2.51066666666667,1.91366666666667,2.93166666666667,2.22633333333333,3.01966666666667
2015-03-12,1848054.28571429,222.576666666667,1.87,0.492222222222222,2.52111111111111,1.91444444444444,2.92777777777778,2.23222222222222,3.01777777777778
2015-03-13,1849064,222.755333333333,1.861,0.499111111111111,2.53155555555556,1.91522222222222,2.92388888888889,2.23811111111111,3.01588888888889
2015-03-14,1850572.28571429,222.934,1.852,0.506,2.542,1.916,2.92,2.244,3.014
2015-03-15,1852080.57142857,223.112666666667,1.843,0.512888888888889,2.55244444444444,1.91677777777778,2.91611111111111,2.24988888888889,3.01211111111111
2015-03-16,1853588.85714286,223.291333333333,1.834,0.519777777777778,2.56288888888889,1.91755555555556,2.91222222222222,2.25577777777778,3.01022222222222
2015-03-17,1855097.14285714,223.47,1.825,0.526666666666667,2.57333333333333,1.91833333333333,2.90833333333333,2.26166666666667,3.00833333333333
2015-03-18,1856605.42857143,223.648666666667,1.816,0.533555555555556,2.58377777777778,1.91911111111111,2.90444444444444,2.26755555555556,3.00644444444444
2015-03-19,1858113.71428571,223.827333333333,1.807,0.540444444444444,2.59422222222222,1.91988888888889,2.90055555555556,2.27344444444444,3.00455555555556
2015-03-20,1859622,224.006,1.798,0.547333333333333,2.60466666666667,1.92066666666667,2.89666666666667,2.27933333333333,3.00266666666667
2015-03-21,1860085.71428571,224.184666666667,1.789,0.554222222222222,2.61511111111111,1.92144444444444,2.89277777777778,2.28522222222222,3.00077777777778
2015-03-22,1860549.42857143,224.363333333333,1.78,0.561111111111111,2.62555555555556,1.92222222222222,2.88888888888889,2.29111111111111,2.99888888888889
2015-03-23,1861013.14285714,224.542,1.771,0.568,2.636,1.923,2.885,2.297,2.997
2015-03-24,1861476.85714286,224.720666666667,1.762,0.574888888888889,2.64644444444444,1.92377777777778,2.88111111111111,2.30288888888889,2.99511111111111
2015-03-25,1861940.57142857,224.899333333333,1.753,0.581777777777778,2.65688888888889,1.92455555555556,2.87722222222222,2.30877777777778,2.99322222222222
2015-03-26,1862404.28571429,225.078,1.744,0.588666666666667,2.66733333333333,1.92533333333333,2.87333333333333,2.31466666666667,2.99133333333333
2015-03-27,1862868,225.256666666667,1.735,0.595555555555556,2.67777777777778,1.92611111111111,2.86944444444444,2.32055555555556,2.98944444444444
2015-03-28,1864968,225.435333333333,1.726,0.602444444444444,2.68822222222222,1.92688888888889,2.86555555555556,2.32644444444444,2.98755555555556
2015-03-29,1867068,225.614,1.717,0.609333333333333,2.69866666666667,1.92766666666667,2.86166666666667,2.33233333333333,2.98566666666667
2015-03-30,1869168,225.792666666667,1.708,0.616222222222222,2.70911111111111,1.92844444444444,2.85777777777778,2.33822222222222,2.98377777777778
2015-03-31,1871268,225.971333333333,1.699,0.623111111111111,2.71955555555556,1.92922222222222,2.85388888888889,2.34411111111111,2.98188888888889
2015-04-01,1873368,226.15,1.69,0.63,2.73,1.93,2.85,2.35,2.98
2015-04-02,1875468,226.212747252747,1.68846153846154,0.62956043956044,2.73714285714286,1.93549450549451,2.84604395604396,2.35626373626374,2.97813186813187
2015-04-03,1877568,226.275494505495,1.68692307692308,0.629120879120879,2.74428571428571,1.94098901098901,2.84208791208791,2.36252747252747,2.97626373626374
2015-04-04,1878603,226.338241758242,1.68538461538462,0.628681318681319,2.75142857142857,1.94648351648352,2.83813186813187,2.36879120879121,2.9743956043956
2015-04-05,1879638,226.400989010989,1.68384615384615,0.628241758241758,2.75857142857143,1.95197802197802,2.83417582417582,2.37505494505494,2.97252747252747
2015-04-06,1880673,226.463736263736,1.68230769230769,0.627802197802198,2.76571428571429,1.95747252747253,2.83021978021978,2.38131868131868,2.97065934065934
2015-04-07,1881708,226.526483516484,1.68076923076923,0.627362637362637,2.77285714285714,1.96296703296703,2.82626373626374,2.38758241758242,2.96879120879121
2015-04-08,1882743,226.589230769231,1.67923076923077,0.626923076923077,2.78,1.96846153846154,2.82230769230769,2.39384615384615,2.96692307692308
2015-04-09,1883778,226.651978021978,1.67769230769231,0.626483516483517,2.78714285714286,1.97395604395604,2.81835164835165,2.40010989010989,2.96505494505494
2015-04-10,1884813,226.714725274725,1.67615384615385,0.626043956043956,2.79428571428571,1.97945054945055,2.8143956043956,2.40637362637363,2.96318681318681
2015-04-11,1886124.85714286,226.777472527473,1.67461538461538,0.625604395604396,2.80142857142857,1.98494505494505,2.81043956043956,2.41263736263736,2.96131868131868
2015-04-12,1887436.71428571,226.84021978022,1.67307692307692,0.625164835164835,2.80857142857143,1.99043956043956,2.80648351648352,2.4189010989011,2.95945054945055
2015-04-13,1888748.57142857,226.902967032967,1.67153846153846,0.624725274725275,2.81571428571429,1.99593406593407,2.80252747252747,2.42516483516484,2.95758241758242
2015-04-14,1890060.42857143,226.965714285714,1.67,0.624285714285714,2.82285714285714,2.00142857142857,2.79857142857143,2.43142857142857,2.95571428571429
2015-04-15,1891372.28571429,227.028461538462,1.66846153846154,0.623846153846154,2.83,2.00692307692308,2.79461538461538,2.43769230769231,2.95384615384615
2015-04-16,1892684.14285714,227.091208791209,1.66692307692308,0.623406593406593,2.83714285714286,2.01241758241758,2.79065934065934,2.44395604395604,2.95197802197802
2015-04-17,1893996,227.153956043956,1.66538461538462,0.622967032967033,2.84428571428571,2.01791208791209,2.7867032967033,2.45021978021978,2.95010989010989
2015-04-18,1895096.14285714,227.216703296703,1.66384615384615,0.622527472527473,2.85142857142857,2.02340659340659,2.78274725274725,2.45648351648352,2.94824175824176
2015-04-19,1896196.28571429,227.279450549451,1.66230769230769,0.622087912087912,2.85857142857143,2.0289010989011,2.77879120879121,2.46274725274725,2.94637362637363
2015-04-20,1897296.42857143,227.342197802198,1.66076923076923,0.621648351648352,2.86571428571429,2.0343956043956,2.77483516483517,2.46901098901099,2.94450549450549
2015-04-21,1898396.57142857,227.404945054945,1.65923076923077,0.621208791208791,2.87285714285714,2.03989010989011,2.77087912087912,2.47527472527473,2.94263736263736
2015-04-22,1899496.71428571,227.467692307692,1.65769230769231,0.620769230769231,2.88,2.04538461538462,2.76692307692308,2.48153846153846,2.94076923076923
2015-04-23,1900596.85714286,227.53043956044,1.65615384615385,0.62032967032967,2.88714285714286,2.05087912087912,2.76296703296703,2.4878021978022,2.9389010989011
2015-04-24,1901697,227.593186813187,1.65461538461538,0.61989010989011,2.89428571428571,2.05637362637363,2.75901098901099,2.49406593406593,2.93703296703297
2015-04-25,1902612.14285714,227.655934065934,1.65307692307692,0.619450549450549,2.90142857142857,2.06186813186813,2.75505494505495,2.50032967032967,2.93516483516483
2015-04-26,1903527.28571429,227.718681318681,1.65153846153846,0.619010989010989,2.90857142857143,2.06736263736264,2.7510989010989,2.50659340659341,2.9332967032967
2015-04-27,1904442.42857143,227.781428571429,1.65,0.618571428571429,2.91571428571429,2.07285714285714,2.74714285714286,2.51285714285714,2.93142857142857
2015-04-28,1905357.57142857,227.844175824176,1.64846153846154,0.618131868131868,2.92285714285714,2.07835164835165,2.74318681318681,2.51912087912088,2.92956043956044
2015-04-29,1906272.71428571,227.906923076923,1.64692307692308,0.617692307692308,2.93,2.08384615384615,2.73923076923077,2.52538461538462,2.92769230769231
2015-04-30,1907187.85714286,227.96967032967,1.64538461538462,0.617252747252747,2.93714285714286,2.08934065934066,2.73527472527473,2.53164835164835,2.92582417582418
2015-05-01,1908103,228.032417582418,1.64384615384615,0.616813186813187,2.94428571428571,2.09483516483516,2.73131868131868,2.53791208791209,2.92395604395604
2015-05-02,1907312.28571429,228.095164835165,1.64230769230769,0.616373626373626,2.95142857142857,2.10032967032967,2.72736263736264,2.54417582417582,2.92208791208791
2015-05-03,1906521.57142857,228.157912087912,1.64076923076923,0.615934065934066,2.95857142857143,2.10582417582418,2.72340659340659,2.55043956043956,2.92021978021978
2015-05-04,1905730.85714286,228.220659340659,1.63923076923077,0.615494505494505,2.96571428571429,2.11131868131868,2.71945054945055,2.5567032967033,2.91835164835165
2015-05-05,1904940.14285714,228.283406593407,1.63769230769231,0.615054945054945,2.97285714285714,2.11681318681319,2.71549450549451,2.56296703296703,2.91648351648352
2015-05-06,1904149.42857143,228.346153846154,1.63615384615385,0.614615384615385,2.98,2.12230769230769,2.71153846153846,2.56923076923077,2.91461538461538
2015-05-07,1903358.71428571,228.408901098901,1.63461538461538,0.614175824175824,2.98714285714286,2.1278021978022,2.70758241758242,2.57549450549451,2.91274725274725
2015-05-08,1902568,228.471648351648,1.63307692307692,0.613736263736264,2.99428571428571,2.1332967032967,2.70362637362637,2.58175824175824,2.91087912087912
2015-05-09,1902314.57142857,228.534395604396,1.63153846153846,0.613296703296703,3.00142857142857,2.13879120879121,2.69967032967033,2.58802197802198,2.90901098901099
2015-05-10,1902061.14285714,228.597142857143,1.63,0.612857142857143,3.00857142857143,2.14428571428571,2.69571428571429,2.59428571428571,2.90714285714286
2015-05-11,1901807.71428571,228.65989010989,1.62846153846154,0.612417582417582,3.01571428571429,2.14978021978022,2.69175824175824,2.60054945054945,2.90527472527473
2015-05-12,1901554.28571429,228.722637362637,1.62692307692308,0.611978021978022,3.02285714285714,2.15527472527473,2.6878021978022,2.60681318681319,2.90340659340659
2015-05-13,1901300.85714286,228.785384615385,1.62538461538462,0.611538461538461,3.03,2.16076923076923,2.68384615384615,2.61307692307692,2.90153846153846
2015-05-14,1901047.42857143,228.848131868132,1.62384615384615,0.611098901098901,3.03714285714286,2.16626373626374,2.67989010989011,2.61934065934066,2.89967032967033
2015-05-15,1900794,228.910879120879,1.62230769230769,0.610659340659341,3.04428571428571,2.17175824175824,2.67593406593407,2.6256043956044,2.8978021978022
2015-05-16,1901188,228.973626373626,1.62076923076923,0.61021978021978,3.05142857142857,2.17725274725275,2.67197802197802,2.63186813186813,2.89593406593407
2015-05-17,1901582,229.036373626374,1.61923076923077,0.60978021978022,3.05857142857143,2.18274725274725,2.66802197802198,2.63813186813187,2.89406593406593
2015-05-18,1901976,229.099120879121,1.61769230769231,0.609340659340659,3.06571428571429,2.18824175824176,2.66406593406593,2.6443956043956,2.8921978021978
2015-05-19,1902370,229.161868131868,1.61615384615385,0.608901098901099,3.07285714285714,2.19373626373626,2.66010989010989,2.65065934065934,2.89032967032967
2015-05-20,1902764,229.224615384615,1.61461538461538,0.608461538461538,3.08,2.19923076923077,2.65615384615385,2.65692307692308,2.88846153846154
2015-05-21,1903158,229.287362637363,1.61307692307692,0.608021978021978,3.08714285714286,2.20472527472527,2.6521978021978,2.66318681318681,2.88659340659341
2015-05-22,1903552,229.35010989011,1.61153846153846,0.607582417582418,3.09428571428571,2.21021978021978,2.64824175824176,2.66945054945055,2.88472527472527
2015-05-23,1904673.85714286,229.412857142857,1.61,0.607142857142857,3.10142857142857,2.21571428571429,2.64428571428571,2.67571428571429,2.88285714285714
2015-05-24,1905795.71428571,229.475604395604,1.60846153846154,0.606703296703297,3.10857142857143,2.22120879120879,2.64032967032967,2.68197802197802,2.88098901098901
2015-05-25,1906917.57142857,229.538351648352,1.60692307692308,0.606263736263736,3.11571428571429,2.2267032967033,2.63637362637363,2.68824175824176,2.87912087912088
2015-05-26,1908039.42857143,229.601098901099,1.60538461538462,0.605824175824176,3.12285714285714,2.2321978021978,2.63241758241758,2.69450549450549,2.87725274725275
2015-05-27,1909161.28571429,229.663846153846,1.60384615384615,0.605384615384615,3.13,2.23769230769231,2.62846153846154,2.70076923076923,2.87538461538462
2015-05-28,1910283.14285714,229.726593406593,1.60230769230769,0.604945054945055,3.13714285714286,2.24318681318681,2.62450549450549,2.70703296703297,2.87351648351648
2015-05-29,1911405,229.789340659341,1.60076923076923,0.604505494505495,3.14428571428571,2.24868131868132,2.62054945054945,2.7132967032967,2.87164835164835
2015-05-30,1911430.85714286,229.852087912088,1.59923076923077,0.604065934065934,3.15142857142857,2.25417582417582,2.61659340659341,2.71956043956044,2.86978021978022
2015-05-31,1911456.71428571,229.914835164835,1.59769230769231,0.603626373626374,3.15857142857143,2.25967032967033,2.61263736263736,2.72582417582418,2.86791208791209
2015-06-01,1911482.57142857,229.977582417582,1.59615384615385,0.603186813186813,3.16571428571429,2.26516483516484,2.60868131868132,2.73208791208791,2.86604395604396
2015-06-02,1911508.42857143,230.04032967033,1.59461538461538,0.602747252747253,3.17285714285714,2.27065934065934,2.60472527472527,2.73835164835165,2.86417582417582
2015-06-03,1911534.28571429,230.103076923077,1.59307692307692,0.602307692307692,3.18,2.27615384615385,2.60076923076923,2.74461538461538,2.86230769230769
