ds|trend|yhat_lower|yhat_upper|trend_lower|trend_upper|additive_terms|additive_terms_lower|additive_terms_upper|weekly|weekly_lower|weekly_upper|multiplicative_terms|multiplicative_terms_lower|multiplicative_terms_upper|yhat
2020-07-08|-0.006886664051883968|-0.006920315002368056|-0.006854200903565819|-0.006886664051883968|-0.006886664051883968|-1.2552866989272582e-07|-1.2552866989272582e-07|-1.2552866989272582e-07|-1.2552866989272582e-07|-1.2552866989272582e-07|-1.2552866989272582e-07|0.0|0.0|0.0|-0.006886789580553861
2020-07-09|-0.006910114237450268|-0.006941455548770085|-0.006879405206126561|-0.006910114237450268|-0.006910114237450268|-4.719307134768723e-08|-4.719307134768723e-08|-4.719307134768723e-08|-4.719307134768723e-08|-4.719307134768723e-08|-4.719307134768723e-08|0.0|0.0|0.0|-0.0069101614305216155
2020-07-10|-0.006933564423016568|-0.006966288666457142|-0.006905281859316387|-0.006933564423016568|-0.006933564423016568|-1.5155491817811117e-06|-1.5155491817811117e-06|-1.5155491817811117e-06|-1.5155491817811117e-06|-1.5155491817811117e-06|-1.5155491817811117e-06|0.0|0.0|0.0|-0.006935079972198349
2020-07-11|-0.006957014608582868|-0.00699085680246736|-0.00692408837539411|-0.006957014608582868|-0.006957014608582868|-4.961934771015283e-07|-4.961934771015283e-07|-4.961934771015283e-07|-4.961934771015283e-07|-4.961934771015283e-07|-4.961934771015283e-07|0.0|0.0|0.0|-0.00695751080205997
2020-07-12|-0.006980464794149168|-0.0070115462909873805|-0.006944634552935548|-0.006980464794149168|-0.006980464794149168|5.476329938869234e-07|5.476329938869234e-07|5.476329938869234e-07|5.476329938869234e-07|5.476329938869234e-07|5.476329938869234e-07|0.0|0.0|0.0|-0.006979917161155281
2020-07-13|-0.0070039149797154684|-0.007033907723897926|-0.0069726890214674795|-0.0070039149797154684|-0.0070039149797154684|1.2807229234682224e-06|1.2807229234682224e-06|1.2807229234682224e-06|1.2807229234682224e-06|1.2807229234682224e-06|1.2807229234682224e-06|0.0|0.0|0.0|-0.007002634256792001
2020-07-14|-0.007027365165281768|-0.007057411832277959|-0.00699430212703642|-0.007027365165281768|-0.007027365165281768|3.561084827685188e-07|3.561084827685188e-07|3.561084827685188e-07|3.561084827685188e-07|3.561084827685188e-07|3.561084827685188e-07|0.0|0.0|0.0|-0.007027009056798999
2020-07-15|-0.007052504732831703|-0.007085332242778474|-0.0070206628425499|-0.007052504732831703|-0.007052504732831703|-1.2552866989323794e-07|-1.2552866989323794e-07|-1.2552866989323794e-07|-1.2552866989323794e-07|-1.2552866989323794e-07|-1.2552866989323794e-07|0.0|0.0|0.0|-0.007052630261501596
2020-07-16|-0.007077644300381637|-0.007109381517066356|-0.007046590120661049|-0.007077644300381637|-0.007077644300381637|-4.7193071349310826e-08|-4.7193071349310826e-08|-4.7193071349310826e-08|-4.7193071349310826e-08|-4.7193071349310826e-08|-4.7193071349310826e-08|0.0|0.0|0.0|-0.0070776914934529865
2020-07-17|-0.007102783867931572|-0.007136771805040643|-0.007071465874209381|-0.007102783867931572|-0.007102783867931572|-1.5155491817789513e-06|-1.5155491817789513e-06|-1.5155491817789513e-06|-1.5155491817789513e-06|-1.5155491817789513e-06|-1.5155491817789513e-06|0.0|0.0|0.0|-0.0071042994171133505
2020-07-18|-0.0071279234354815054|-0.00716049538102982|-0.007098493704424353|-0.0071279234354815054|-0.0071279234354815054|-4.961934771061353e-07|-4.961934771061353e-07|-4.961934771061353e-07|-4.961934771061353e-07|-4.961934771061353e-07|-4.961934771061353e-07|0.0|0.0|0.0|-0.007128419628958611
2020-07-19|-0.007153063003031439|-0.007185697931867824|-0.007119436780416792|-0.007153063003031439|-0.007153063003031439|5.476329938866598e-07|5.476329938866598e-07|5.476329938866598e-07|5.476329938866598e-07|5.476329938866598e-07|5.476329938866598e-07|0.0|0.0|0.0|-0.007152515370037553
2020-07-20|-0.007178202570581374|-0.007207298361900454|-0.007146897344566139|-0.007178202570581374|-0.007178202570581374|1.280722923469518e-06|1.280722923469518e-06|1.280722923469518e-06|1.280722923469518e-06|1.280722923469518e-06|1.280722923469518e-06|0.0|0.0|0.0|-0.007176921847657904
