ds|trend|yhat_lower|yhat_upper|trend_lower|trend_upper|additive_terms|additive_terms_lower|additive_terms_upper|capacityPercentChange|capacityPercentChange_lower|capacityPercentChange_upper|extra_regressors_additive|extra_regressors_additive_lower|extra_regressors_additive_upper|inventoryChange|inventoryChange_lower|inventoryChange_upper|nonOPECProductionChange|nonOPECProductionChange_lower|nonOPECProductionChange_upper|nonoecdConsumptionChange|nonoecdConsumptionChange_lower|nonoecdConsumptionChange_upper|oecdConsumptionChange|oecdConsumptionChange_lower|oecdConsumptionChange_upper|oilRigs|oilRigs_lower|oilRigs_upper|saudiProductionChange|saudiProductionChange_lower|saudiProductionChange_upper|weekly|weekly_lower|weekly_upper|worldConsumptionChange|worldConsumptionChange_lower|worldConsumptionChange_upper|multiplicative_terms|multiplicative_terms_lower|multiplicative_terms_upper|yhat
2022-01-07|1967420.2053563239|1692335.0459449582|1875923.2393656601|1868886.0539553736|2053813.582676789|-176924.61232973027|-176924.61232973027|-176924.61232973027|-16354.001017070768|-16354.001017070768|-16354.001017070768|-177019.72302184664|-177019.72302184664|-177019.72302184664|-12954.446341158944|-12954.446341158944|-12954.446341158944|-296272.72481377283|-296272.72481377283|-296272.72481377283|-20716.679963156213|-20716.679963156213|-20716.679963156213|14108.34437882318|14108.34437882318|14108.34437882318|101378.96355753974|101378.96355753974|101378.96355753974|44118.75944914672|44118.75944914672|44118.75944914672|95.11069211637664|95.11069211637664|95.11069211637664|9672.06172780248|9672.06172780248|9672.06172780248|0.0|0.0|0.0|1790495.5930265936
2022-01-08|1967395.4237462184|1688836.0019366154|1877886.6921341475|1868030.237523406|2055159.0728671239|-177434.23174461123|-177434.23174461123|-177434.23174461123|-16748.06696385455|-16748.06696385455|-16748.06696385455|-177450.85759666213|-177450.85759666213|-177450.85759666213|-12954.879520493378|-12954.879520493378|-12954.879520493378|-296702.76639844885|-296702.76639844885|-296702.76639844885|-20894.90066677195|-20894.90066677195|-20894.90066677195|15174.248851210368|15174.248851210368|15174.248851210368|101376.59058535352|101376.59058535352|101376.59058535352|44124.27213529368|44124.27213529368|44124.27213529368|16.625852050928373|16.625852050928373|16.625852050928373|9174.644381048913|9174.644381048913|9174.644381048913|0.0|0.0|0.0|1789961.1920016073
2022-01-09|1967370.6421361133|1690705.578759549|1878526.419680685|1865423.4742933083|2056671.9829636787|-178022.58450492017|-178022.58450492017|-178022.58450492017|-16662.64092352966|-16662.64092352966|-16662.64092352966|-178023.97740318626|-178023.97740318626|-178023.97740318626|-12955.134188188153|-12955.134188188153|-12955.134188188153|-297131.98277508124|-297131.98277508124|-297131.98277508124|-21072.711279419385|-21072.711279419385|-21072.711279419385|14918.937717467892|14918.937717467892|14918.937717467892|101373.07164678385|101373.07164678385|101373.07164678385|44133.482250812536|44133.482250812536|44133.482250812536|1.392898266127341|1.392898266127341|1.392898266127341|9373.00014796786|9373.00014796786|9373.00014796786|0.0|0.0|0.0|1789348.0576311932
2022-01-10|1967345.860526008|1683768.0341561912|1879905.199680943|1862816.7110632104|2057735.2827819707|-178555.8731415438|-178555.8731415438|-178555.8731415438|-16679.564887172713|-16679.564887172713|-16679.564887172713|-178536.44159478508|-178536.44159478508|-178536.44159478508|-12955.885140700811|-12955.885140700811|-12955.885140700811|-297573.7843116222|-297573.7843116222|-297573.7843116222|-21245.742793534155|-21245.742793534155|-21245.742793534155|14907.21697124529|14907.21697124529|14907.21697124529|101371.44809245909|101371.44809245909|101371.44809245909|44171.54974405325|44171.54974405325|44171.54974405325|-19.431546758719026|-19.431546758719026|-19.431546758719026|9468.320730487247|9468.320730487247|9468.320730487247|0.0|0.0|0.0|1788789.9873844644
2022-01-11|1967321.0789159029|1683777.4525978179|1882580.272435638|1860508.8486156415|2060075.805183671|-179066.93728092787|-179066.93728092787|-179066.93728092787|-16594.622537631276|-16594.622537631276|-16594.622537631276|-179089.51069526715|-179089.51069526715|-179089.51069526715|-12956.220308706532|-12956.220308706532|-12956.220308706532|-298022.4653373409|-298022.4653373409|-298022.4653373409|-21433.152600207643|-21433.152600207643|-21433.152600207643|14650.522965432314|14650.522965432314|14650.522965432314|101379.49112031511|101379.49112031511|101379.49112031511|44216.65134328436|44216.65134328436|44216.65134328436|22.57341433928028|22.57341433928028|22.57341433928028|9670.284659587342|9670.284659587342|9670.284659587342|0.0|0.0|0.0|1788254.141634975
2022-01-12|1967296.2973057977|1679741.4725880623|1880479.2250124346|1858384.8242594604|2062654.5508701215|-179647.24513197242|-179647.24513197242|-179647.24513197242|-16538.952451197794|-16538.952451197794|-16538.952451197794|-179568.3854404885|-179568.3854404885|-179568.3854404885|-12956.318958547387|-12956.318958547387|-12956.318958547387|-298469.0655236178|-298469.0655236178|-298469.0655236178|-21639.027871184346|-21639.027871184346|-21639.027871184346|14398.826421716463|14398.826421716463|14398.826421716463|101398.60324042446|101398.60324042446|101398.60324042446|44231.263719298644|44231.263719298644|44231.263719298644|-78.85969148389816|-78.85969148389816|-78.85969148389816|10006.285982619229|10006.285982619229|10006.285982619229|0.0|0.0|0.0|1787649.0521738252
2022-01-13|1967271.5156956923|1677922.7210464275|1884695.7376910863|1856727.3272167307|2064804.642486982|-180198.11524773604|-180198.11524773604|-180198.11524773604|-16466.094798057224|-16466.094798057224|-16466.094798057224|-180160.70362920628|-180160.70362920628|-180160.70362920628|-12956.580556488037|-12956.580556488037|-12956.580556488037|-298889.1853214895|-298889.1853214895|-298889.1853214895|-21839.961398660882|-21839.961398660882|-21839.961398660882|14250.859164644975|14250.859164644975|14250.859164644975|101419.02609699484|101419.02609699484|101419.02609699484|44225.11501106324|44225.11501106324|44225.11501106324|-37.41161852976486|-37.41161852976486|-37.41161852976486|10096.118172786255|10096.118172786255|10096.118172786255|0.0|0.0|0.0|1787073.4004479563
2022-01-14|1967246.7340855873|1674876.8021180755|1885762.642631451|1854903.8221330368|2066207.182296099|-180798.50322897127|-180798.50322897127|-180798.50322897127|-16374.23713814622|-16374.23713814622|-16374.23713814622|-180893.61392108753|-180893.61392108753|-180893.61392108753|-12954.4971979347|-12954.4971979347|-12954.4971979347|-299214.81540318544|-299214.81540318544|-299214.81540318544|-22046.1213324658|-22046.1213324658|-22046.1213324658|13666.729577513197|13666.729577513197|13666.729577513197|101418.77228393698|101418.77228393698|101418.77228393698|44117.80373012595|44117.80373012595|44117.80373012595|95.11069211624137|95.11069211624137|95.11069211624137|10492.751559068458|10492.751559068458|10492.751559068458|0.0|0.0|0.0|1786448.230856616
2022-01-15|1967221.9524754821|1673635.334748149|1885913.802478489|1853980.070290454|2067440.151880676|-181308.1226438522|-181308.1226438522|-181308.1226438522|-16768.30308493081|-16768.30308493081|-16768.30308493081|-181324.74849590304|-181324.74849590304|-181324.74849590304|-12954.93037726913|-12954.93037726913|-12954.93037726913|-299644.85698786116|-299644.85698786116|-299644.85698786116|-22224.342036081503|-22224.342036081503|-22224.342036081503|14732.63404990209|14732.63404990209|14732.63404990209|101416.39931175076|101416.39931175076|101416.39931175076|44123.31641627278|44123.31641627278|44123.31641627278|16.625852050837892|16.625852050837892|16.625852050837892|9995.334212314026|9995.334212314026|9995.334212314026|0.0|0.0|0.0|1785913.82983163
2022-01-16|1967197.170865377|1672428.5968235398|1887649.386671051|1852577.3902479385|2068716.2383748249|-181896.47540416132|-181896.47540416132|-181896.47540416132|-16682.877044605506|-16682.877044605506|-16682.877044605506|-181897.86830242747|-181897.86830242747|-181897.86830242747|-12955.185044963899|-12955.185044963899|-12955.185044963899|-300074.07336449367|-300074.07336449367|-300074.07336449367|-22402.152648728963|-22402.152648728963|-22402.152648728963|14477.32291615822|14477.32291615822|14477.32291615822|101412.8803731811|101412.8803731811|101412.8803731811|44132.52653179148|44132.52653179148|44132.52653179148|1.392898266117185|1.392898266117185|1.392898266117185|10193.689979233788|10193.689979233788|10193.689979233788|0.0|0.0|0.0|1785300.6954612157
2022-01-17|1967172.3892552715|1667658.1181181113|1888681.1123240273|1851174.710205423|2070236.7388104256|-182429.76404078482|-182429.76404078482|-182429.76404078482|-16699.801008248658|-16699.801008248658|-16699.801008248658|-182410.3324940261|-182410.3324940261|-182410.3324940261|-12955.935997476568|-12955.935997476568|-12955.935997476568|-300515.8749010346|-300515.8749010346|-300515.8749010346|-22575.18416284372|-22575.18416284372|-22575.18416284372|14465.602169936057|14465.602169936057|14465.602169936057|101411.25681885626|101411.25681885626|101411.25681885626|44170.59402503226|44170.59402503226|44170.59402503226|-19.43154675866032|-19.43154675866032|-19.43154675866032|10289.010561752835|10289.010561752835|10289.010561752835|0.0|0.0|0.0|1784742.6252144866
2022-01-18|1967147.6076451663|1665045.981778238|1890825.0364751162|1849119.6751128784|2072143.7627826089|-182940.82818016905|-182940.82818016905|-182940.82818016905|-16614.85865870694|-16614.85865870694|-16614.85865870694|-182963.4015945084|-182963.4015945084|-182963.4015945084|-12956.271165482287|-12956.271165482287|-12956.271165482287|-300964.5559267533|-300964.5559267533|-300964.5559267533|-22762.593969517216|-22762.593969517216|-22762.593969517216|14208.90816412221|14208.90816412221|14208.90816412221|101419.2998467124|101419.2998467124|101419.2998467124|44215.695624263295|44215.695624263295|44215.695624263295|22.57341433936229|22.57341433936229|22.57341433936229|10490.974490853454|10490.974490853454|10490.974490853454|0.0|0.0|0.0|1784206.7794649974
2022-01-19|1967122.8260350612|1661928.669174404|1891273.3832682963|1847417.644139389|2074236.144711203|-183521.13603121342|-183521.13603121342|-183521.13603121342|-16559.188572274208|-16559.188572274208|-16559.188572274208|-183442.2763397297|-183442.2763397297|-183442.2763397297|-12956.369815323143|-12956.369815323143|-12956.369815323143|-301411.15611303016|-301411.15611303016|-301411.15611303016|-22968.469240493883|-22968.469240493883|-22968.469240493883|13957.211620408345|13957.211620408345|13957.211620408345|101438.41196682163|101438.41196682163|101438.41196682163|44230.30800027765|44230.30800027765|44230.30800027765|-78.8596914837069|-78.8596914837069|-78.8596914837069|10826.975813884106|10826.975813884106|10826.975813884106|0.0|0.0|0.0|1783601.6900038477
2022-01-20|1967098.044424956|1659933.5517622258|1889309.0582553067|1845235.6291229574|2077029.7422642205|-184072.0061469773|-184072.0061469773|-184072.0061469773|-16486.33091913336|-16486.33091913336|-16486.33091913336|-184034.5945284476|-184034.5945284476|-184034.5945284476|-12956.631413263794|-12956.631413263794|-12956.631413263794|-301831.27591090195|-301831.27591090195|-301831.27591090195|-23169.40276797048|-23169.40276797048|-23169.40276797048|13809.244363336322|13809.244363336322|13809.244363336322|101458.83482339204|101458.83482339204|101458.83482339204|44224.159292042175|44224.159292042175|44224.159292042175|-37.411618529727264|-37.411618529727264|-37.411618529727264|10916.80800405151|10916.80800405151|10916.80800405151|0.0|0.0|0.0|1783026.0382779785
2022-01-21|1967073.2628148508|1659801.9073939032|1889829.4695894844|1843223.0262841594|2078042.5916634249|-184672.39412821236|-184672.39412821236|-184672.39412821236|-16394.47325922242|-16394.47325922242|-16394.47325922242|-184767.50482032867|-184767.50482032867|-184767.50482032867|-12954.548054710456|-12954.548054710456|-12954.548054710456|-302156.90599259787|-302156.90599259787|-302156.90599259787|-23375.56270177535|-23375.56270177535|-23375.56270177535|13225.114776204757|13225.114776204757|13225.114776204757|101458.58101033412|101458.58101033412|101458.58101033412|44116.84801110495|44116.84801110495|44116.84801110495|95.11069211631776|95.11069211631776|95.11069211631776|11313.441390333526|11313.441390333526|11313.441390333526|0.0|0.0|0.0|1782400.8686866383
2022-01-22|1967048.4812047456|1657210.1683440018|1892345.9919116267|1841731.0009762144|2079424.3801945338|-185182.0135430932|-185182.0135430932|-185182.0135430932|-16788.539206007095|-16788.539206007095|-16788.539206007095|-185198.63939514407|-185198.63939514407|-185198.63939514407|-12954.981234044888|-12954.981234044888|-12954.981234044888|-302586.94757727376|-302586.94757727376|-302586.94757727376|-23553.78340539106|-23553.78340539106|-23553.78340539106|14291.019248594268|14291.019248594268|14291.019248594268|101456.20803814795|101456.20803814795|101456.20803814795|44122.360697251854|44122.360697251854|44122.360697251854|16.625852050839224|16.625852050839224|16.625852050839224|10816.024043578664|10816.024043578664|10816.024043578664|0.0|0.0|0.0|1781866.4676616525
2022-01-23|1967023.6995946404|1654586.8772244563|1893533.40344892|1839703.6068183074|2080669.6829737704|-185770.3663034022|-185770.3663034022|-185770.3663034022|-16703.113165681927|-16703.113165681927|-16703.113165681927|-185771.75920166832|-185771.75920166832|-185771.75920166832|-12955.235901739663|-12955.235901739663|-12955.235901739663|-303016.16395390616|-303016.16395390616|-303016.16395390616|-23731.59401803848|-23731.59401803848|-23731.59401803848|14035.70811485105|14035.70811485105|14035.70811485105|101452.68909957829|101452.68909957829|101452.68909957829|44131.57081277071|44131.57081277071|44131.57081277071|1.392898266104284|1.392898266104284|1.392898266104284|11014.379810497956|11014.379810497956|11014.379810497956|0.0|0.0|0.0|1781253.3332912382
2022-01-24|1966998.9179845352|1652076.3554204183|1895298.1169356874|1839517.2185802455|2082320.1318081229|-186303.65494002576|-186303.65494002576|-186303.65494002576|-16720.03712932543|-16720.03712932543|-16720.03712932543|-186284.2233932669|-186284.2233932669|-186284.2233932669|-12955.986854252324|-12955.986854252324|-12955.986854252324|-303457.96549044707|-303457.96549044707|-303457.96549044707|-23904.62553215331|-23904.62553215331|-23904.62553215331|14023.98736862968|14023.98736862968|14023.98736862968|101451.06554525351|101451.06554525351|101451.06554525351|44169.63830601127|44169.63830601127|44169.63830601127|-19.43154675890102|-19.43154675890102|-19.43154675890102|11109.700393016765|11109.700393016765|11109.700393016765|0.0|0.0|0.0|1780695.2630445096
2022-01-25|1966974.13637443|1649538.8031168345|1896111.3191872037|1837434.1856953437|2084115.0474300664|-186814.71907940996|-186814.71907940996|-186814.71907940996|-16635.094779783783|-16635.094779783783|-16635.094779783783|-186837.2924937491|-186837.2924937491|-186837.2924937491|-12956.322022258044|-12956.322022258044|-12956.322022258044|-303906.6465161659|-303906.6465161659|-303906.6465161659|-24092.03533882679|-24092.03533882679|-24092.03533882679|13767.293362816015|13767.293362816015|13767.293362816015|101459.10857310958|101459.10857310958|101459.10857310958|44214.73990524245|44214.73990524245|44214.73990524245|22.57341433910723|22.57341433910723|22.57341433910723|11311.664322117376|11311.664322117376|11311.664322117376|0.0|0.0|0.0|1780159.41729502
2022-01-26|1966949.3547643248|1649575.7435517712|1898942.648212984|1835714.7873114904|2085791.2482125154|-187395.0269304546|-187395.0269304546|-187395.0269304546|-16579.4246933501|-16579.4246933501|-16579.4246933501|-187316.16723897093|-187316.16723897093|-187316.16723897093|-12956.420672098895|-12956.420672098895|-12956.420672098895|-304353.24670244264|-304353.24670244264|-304353.24670244264|-24297.910609803457|-24297.910609803457|-24297.910609803457|13515.596819099115|13515.596819099115|13515.596819099115|101478.22069321871|101478.22069321871|101478.22069321871|44229.35228125665|44229.35228125665|44229.35228125665|-78.85969148369108|-78.85969148369108|-78.85969148369108|11647.665645149666|11647.665645149666|11647.665645149666|0.0|0.0|0.0|1779554.3278338702
2022-01-27|1966924.5731542194|1645621.555180294|1900607.7567184102|1834615.6355646832|2087019.7872511835|-187945.89704621822|-187945.89704621822|-187945.89704621822|-16506.5670402095|-16506.5670402095|-16506.5670402095|-187908.4854276885|-187908.4854276885|-187908.4854276885|-12956.682270039546|-12956.682270039546|-12956.682270039546|-304773.3665003144|-304773.3665003144|-304773.3665003144|-24498.844137280048|-24498.844137280048|-24498.844137280048|13367.629562027672|13367.629562027672|13367.629562027672|101498.64354978927|101498.64354978927|101498.64354978927|44223.20357302119|44223.20357302119|44223.20357302119|-37.41161852968966|-37.41161852968966|-37.41161852968966|11737.497835316746|11737.497835316746|11737.497835316746|0.0|0.0|0.0|1778978.6761080013
